Time (s),Ground Truth (N),Jacobian Estimate (N),In Contact
0.0,0.0,0.0,0
0.020000000000000004,0.0,0.0,0
0.04000000000000002,0.0,0.0,0
0.06000000000000004,0.0,0.0,0
0.08000000000000006,0.0,0.0,0
0.10000000000000007,0.0,0.0,0
0.12000000000000009,0.0,0.0,0
0.1400000000000001,0.0,0.0,0
0.16000000000000011,0.0,0.0,0
0.18000000000000013,0.0,0.0,0
0.20000000000000015,0.0,0.0,0
0.22000000000000017,0.0,0.0,0
0.24000000000000019,0.0,0.0,0
0.2600000000000002,0.0,0.0,0
0.2800000000000002,0.0,0.0,0
0.3000000000000002,0.0,0.0,0
0.32000000000000023,0.0,0.0,0
0.34000000000000025,0.0,0.0,0
0.36000000000000026,0.0,0.0,0
0.3800000000000003,0.0,0.0,0
0.4000000000000003,0.0,0.0,0
0.4200000000000003,151.4681919158903,239.31547111061278,1
0.44000000000000034,43.93602356419539,16.00375527080987,1
0.46000000000000035,0.0,0.0,0
0.48000000000000037,0.0,0.0,0
0.5000000000000003,0.0,0.0,0
0.5200000000000004,0.0,0.0,0
0.5400000000000004,0.0,0.0,0
0.5600000000000004,0.0,0.0,0
0.5800000000000004,0.0,0.0,0
0.6000000000000004,0.0,0.0,0
0.6200000000000004,0.0,0.0,0
0.6400000000000005,0.0,0.0,0
0.6600000000000005,0.0,0.0,0
0.6800000000000005,0.0,0.0,0
0.7000000000000005,0.0,0.0,0
0.7200000000000005,0.0,0.0,0
0.7400000000000005,0.0,0.0,0
0.7600000000000006,0.0,0.0,0
0.7800000000000006,0.0,0.0,0
0.8000000000000006,0.0,0.0,0
0.8200000000000006,0.0,0.0,0
0.8400000000000006,0.0,0.0,0
0.8600000000000007,0.0,0.0,0
0.8800000000000007,0.0,0.0,0
0.9000000000000007,0.0,0.0,0
0.9200000000000007,0.0,0.0,0
0.9400000000000007,0.0,0.0,0
0.9600000000000007,0.0,0.0,0
0.9800000000000008,0.0,0.0,0
1.0000000000000007,0.0,0.0,0
1.0200000000000007,0.0,0.0,0
1.0400000000000007,0.0,0.0,0
1.0600000000000007,0.0,0.0,0
1.0800000000000007,0.0,0.0,0
1.1000000000000008,0.0,0.0,0
1.1200000000000008,0.0,0.0,0
1.1400000000000008,0.0,0.0,0
1.1600000000000008,0.0,0.0,0
1.1800000000000008,0.0,0.0,0
1.2000000000000008,0.0,0.0,0
1.2200000000000009,0.0,0.0,0
1.2400000000000009,0.0,0.0,0
1.260000000000001,0.0,0.0,0
1.280000000000001,0.0,0.0,0
1.300000000000001,0.0,0.0,0
1.320000000000001,0.0,0.0,0
1.340000000000001,0.0,0.0,0
1.360000000000001,0.0,0.0,0
1.380000000000001,0.0,0.0,0
1.400000000000001,0.0,0.0,0
1.420000000000001,0.0,0.0,0
1.440000000000001,0.0,0.0,0
1.460000000000001,0.0,0.0,0
1.480000000000001,0.0,0.0,0
1.500000000000001,0.0,0.0,0
1.5200000000000011,0.0,0.0,0
1.5400000000000011,0.0,0.0,0
1.5600000000000012,0.0,0.0,0
1.5800000000000012,0.0,0.0,0
1.6000000000000012,0.0,0.0,0
1.6200000000000012,0.0,0.0,0
1.6400000000000012,0.0,0.0,0
1.6600000000000013,0.0,0.0,0
1.6800000000000013,0.0,0.0,0
1.7000000000000013,0.0,0.0,0
1.7200000000000013,0.0,0.0,0
1.7400000000000013,0.0,0.0,0
1.7600000000000013,0.0,0.0,0
1.7800000000000014,0.0,0.0,0
1.8000000000000014,0.0,0.0,0
1.8200000000000014,0.0,0.0,0
1.8400000000000014,0.0,0.0,0
1.8600000000000014,0.0,0.0,0
1.8800000000000014,0.0,0.0,0
1.9000000000000015,0.0,0.0,0
1.9200000000000015,0.0,0.0,0
1.9400000000000015,0.0,0.0,0
1.9600000000000015,0.0,0.0,0
1.9800000000000015,0.0,0.0,0
2.0000000000000013,0.0,0.0,0
2.019999999999999,0.0,0.0,0
2.039999999999997,0.0,0.0,0
2.0599999999999947,0.0,0.0,0
2.0799999999999925,0.0,0.0,0
2.0999999999999903,0.0,0.0,0
2.119999999999988,0.0,0.0,0
2.139999999999986,0.0,0.0,0
2.1599999999999837,0.0,0.0,0
2.1799999999999815,0.0,0.0,0
2.1999999999999793,0.0,0.0,0
2.219999999999977,0.0,0.0,0
2.239999999999975,0.0,0.0,0
2.2599999999999727,0.0,0.0,0
2.2799999999999705,0.0,0.0,0
2.2999999999999683,0.0,0.0,0
2.319999999999966,0.0,0.0,0
2.339999999999964,0.0,0.0,0
2.3599999999999617,0.0,0.0,0
2.3799999999999595,0.0,0.0,0
2.3999999999999573,0.0,0.0,0
2.419999999999955,0.0,0.0,0
2.439999999999953,0.0,0.0,0
2.4599999999999507,0.0,0.0,0
2.4799999999999485,0.0,0.0,0
2.4999999999999463,0.0,0.0,0
2.519999999999944,0.0,0.0,0
2.539999999999942,0.0,0.0,0
2.5599999999999397,0.0,0.0,0
2.5799999999999375,0.0,0.0,0
2.5999999999999353,0.0,0.0,0
2.619999999999933,0.0,0.0,0
2.639999999999931,0.0,0.0,0
2.6599999999999286,0.0,0.0,0
2.6799999999999264,0.0,0.0,0
2.6999999999999242,0.0,0.0,0
2.719999999999922,0.0,0.0,0
2.73999999999992,0.0,0.0,0
2.7599999999999176,0.0,0.0,0
2.7799999999999154,0.0,0.0,0
2.7999999999999132,0.0,0.0,0
2.819999999999911,0.0,0.0,0
2.839999999999909,0.0,0.0,0
2.8599999999999066,0.0,0.0,0
2.8799999999999044,0.0,0.0,0
2.899999999999902,0.0,0.0,0
2.9199999999999,0.0,0.0,0
2.939999999999898,0.0,0.0,0
2.9599999999998956,0.0,0.0,0
